,district_x,name,address_x,city,original_name_x,Match,simple_name,district_y,status,address_y,Score,,,
612,LAUSD,george-de-la-torre-jr-elementary,500 N Island Ave,Wilmington,George de la Torre Jr Elementary,"[('george de la torre jr elementary', 100.0, 'george-de-la-torre-jr-elementary')]",george-de-la-torre-jr-elementary,Los Angeles Unified,Active,500 North Island Ave.,100,,,
613,LAUSD,george-de-la-torre-jr-elementary-steam-magnet,500 N Island Ave,Wilmington,George De la Torre Jr Elementary STEAM Magnet,"[('george de la torre jr elementary', 95.0, 'george-de-la-torre-jr-elementary')]",george-de-la-torre-jr-elementary,,,,95,,,
614,LAUSD,george-ellery-hale-charter-academy,23830 Califa St,Woodland Hills,George Ellery Hale Charter Academy,"[('george ellery hale charter academy', 100.0, 'george-ellery-hale-charter-academy')]",george-ellery-hale-charter-academy,Los Angeles Unified,Active,23830 Califa St.,100,,,
615,LAUSD,george-ellery-hale-charter-academy-gifted-steam-magnet,23830 Califa St,Woodland Hills,George Ellery Hale Charter Academy Gifted STEAM Magnet,"[('george ellery hale charter academy', 90.0, 'george-ellery-hale-charter-academy')]",george-ellery-hale-charter-academy,,,,90,,,
616,LAUSD,george-ellery-hale-charter-academy-vapa-magnet,23830 Califa St,Woodland Hills,George Ellery Hale Charter Academy VAPA Magnet,"[('george ellery hale charter academy', 95.0, 'george-ellery-hale-charter-academy')]",george-ellery-hale-charter-academy,,,,95,,,
617,LAUSD,george-k-porter-middle-school,15960 Kingsbury St,Granada Hills,George K Porter Middle School,"[('george k porter middle', 95.0, 'george-k-porter-middle')]",george-k-porter-middle,,,,95,,,
618,LAUSD,george-k-porter-middle-school-gifted-magnet,15960 Kingsbury St,Granada Hills,George K Porter Middle School Gifted Magnet,"[('george k porter middle', 90.0, 'george-k-porter-middle')]",george-k-porter-middle,,,,90,,,
619,LAUSD,george-s-patton-continuation-high,24514 S Western Ave,Harbor City,George S Patton Continuation High,"[('george s patton continuation', 95.0, 'george-s-patton-continuation')]",george-s-patton-continuation,,,,95,,,
620,LAUSD,george-washington-carver-middle-school,4410 Mc Kinley Ave,Los Angeles,George Washington Carver Middle School,"[('george washington carver middle', 95.0, 'george-washington-carver-middle')]",george-washington-carver-middle,,,,95,,,
621,LAUSD,george-washington-preparatory-senior-high,10860 S Denker Ave,Los Angeles,George Washington Preparatory Senior High,"[('george washington preparatory high', 95.0, 'george-washington-preparatory-high')]",george-washington-preparatory-high,,,,95,,,
622,LAUSD,george-washington-preparatory-senior-high-steam-magnet,10860 S Denker Ave,Los Angeles,George Washington Preparatory Senior High STEAM Magnet,"[('washington', 90.0, 'washington')]",washington,,,,90,,,
623,LAUSD,gerald-a-lawson-academy-of-the-arts-math-science-elementary,929 W 69th St,Los Angeles,Gerald A Lawson Academy of the Arts Math Science Elementary,"[('academy of the arts', 90.0, 'academy-of-the-arts')]",academy-of-the-arts,,,,90,,,
624,LAUSD,germain-academy-for-academic-achievement,20730 Germain St,Chatsworth,Germain Academy for Academic Achievement,"[('germain academy for academic achievement', 100.0, 'germain-academy-for-academic-achievement')]",germain-academy-for-academic-achievement,Los Angeles Unified,Active,20730 Germain St.,100,,,
625,LAUSD,gil-garcetti-learning-academy,612 W 68th St,Los Angeles,Gil Garcetti Learning Academy,"[('gil garcetti learning academy', 100.0, 'gil-garcetti-learning-academy')]",gil-garcetti-learning-academy,Los Angeles Unified,Active,612 West 68th St.,100,,,
626,LAUSD,"girls-academic-leadership,-dr-michelle-king-school-for-stem",1067 West Blvd,Los Angeles,"Girls Academic Leadership, Dr Michelle King School for STEM","[('girls academic leadership academy  dr michelle king school for sci  tech  eng and math', 90.7207207207207, 'girls-academic-leadership-academy,-dr-michelle-king-school-for-sci,-tech,-eng-and-math')]","girls-academic-leadership-academy,-dr-michelle-king-school-for-sci,-tech,-eng-and-math",,,,90.72072072,#NAME?,#NAME?,-eng-and-math')]
627,LAUSD,glassell-park-elementary-steam-magnet,2211 W Avenue 30,Los Angeles,Glassell Park Elementary STEAM Magnet,"[('park elementary', 90.0, 'park-elementary')]",park-elementary,,,,90,,,
628,LAUSD,gledhill-street-elementary,16030 Gledhill St,North Hills,Gledhill Street Elementary,"[('gledhill street elementary', 100.0, 'gledhill-street-elementary')]",gledhill-street-elementary,Los Angeles Unified,Active,16030 Gledhill St.,100,,,
629,LAUSD,gledhill-street-elementary-science/tech/math-magnet,16030 Gledhill St,North Hills,Gledhill Street Elementary Science/Tech/Math Magnet,"[('gledhill street elementary', 90.0, 'gledhill-street-elementary')]",gledhill-street-elementary,,,,90,,,
630,LAUSD,glen-alta-elementary,3410 Sierra St,Los Angeles,Glen Alta Elementary,"[('glen alta elementary', 100.0, 'glen-alta-elementary')]",glen-alta-elementary,Los Angeles Unified,Active,3410 Sierra St.,100,,,
631,LAUSD,glenfeliz-boulevard-elementary,3955 Glenfeliz Blvd,Los Angeles,Glenfeliz Boulevard Elementary,"[('glenfeliz boulevard elementary', 100.0, 'glenfeliz-boulevard-elementary')]",glenfeliz-boulevard-elementary,Los Angeles Unified,Active,3955 Glenfeliz Blvd.,100,,,
632,LAUSD,glenn-hammond-curtiss-middle-school,1254 E Helmick St,Carson,Glenn Hammond Curtiss Middle School,"[('glenn hammond curtiss middle', 95.0, 'glenn-hammond-curtiss-middle')]",glenn-hammond-curtiss-middle,,,,95,,,
633,LAUSD,glenn-hammond-curtiss-middle-school-steam-magnet,1254 E Helmick St,Carson,Glenn Hammond Curtiss Middle School STEAM Magnet,"[('glenn hammond curtiss middle', 90.0, 'glenn-hammond-curtiss-middle')]",glenn-hammond-curtiss-middle,,,,90,,,
634,LAUSD,glenwood-elementary,8001 Ledge Ave,Sun Valley,Glenwood Elementary,"[('glenwood elementary', 100.0, 'glenwood-elementary')]",glenwood-elementary,Los Angeles Unified,Active,8001 Ledge Ave.,100,,,
635,LAUSD,glenwood-elementary,8001 Ledge Ave,Sun Valley,Glenwood Elementary,"[('glenwood elementary', 100.0, 'glenwood-elementary')]",glenwood-elementary,San Rafael City Elementary,Active,25 Castlewood Dr.,100,,,
636,LAUSD,glenwood-elementary,8001 Ledge Ave,Sun Valley,Glenwood Elementary,"[('glenwood elementary', 100.0, 'glenwood-elementary')]",glenwood-elementary,Robla Elementary,Active,201 Jessie Ave.,100,,,
637,LAUSD,glenwood-elementary,8001 Ledge Ave,Sun Valley,Glenwood Elementary,"[('glenwood elementary', 100.0, 'glenwood-elementary')]",glenwood-elementary,Linden Unified,Active,2005 North Alpine Rd.,100,,,
638,LAUSD,glenwood-elementary,8001 Ledge Ave,Sun Valley,Glenwood Elementary,"[('glenwood elementary', 100.0, 'glenwood-elementary')]",glenwood-elementary,Conejo Valley Unified,Active,1135 Windsor Dr.,100,,,
639,LAUSD,graham-elementary,8407 S Fir Ave,Los Angeles,Graham Elementary,"[('graham elementary', 100.0, 'graham-elementary')]",graham-elementary,Los Angeles Unified,Active,8407 South Fir Ave.,100,,,
640,LAUSD,graham-elementary-dl-two-way-im-spanish,8407 S Fir Ave,Los Angeles,Graham Elementary DL Two-Way Im Spanish,"[('graham elementary', 90.0, 'graham-elementary')]",graham-elementary,,,,90,,,
641,LAUSD,granada-elementary,17170 Tribune St,Granada Hills,Granada Elementary,"[('granada elementary', 100.0, 'granada-elementary')]",granada-elementary,Alhambra Unified,Active,100 South Granada Ave.,100,,,
642,LAUSD,granada-elementary,17170 Tribune St,Granada Hills,Granada Elementary,"[('granada elementary', 100.0, 'granada-elementary')]",granada-elementary,Los Angeles Unified,Active,17170 Tribune St.,100,,,
643,LAUSD,granada-elementary,17170 Tribune St,Granada Hills,Granada Elementary,"[('granada elementary', 100.0, 'granada-elementary')]",granada-elementary,Reed Union Elementary,Closed,50 El Camino Dr.,100,,,
644,LAUSD,grand-view-boulevard-elementary,3951 Grand View Blvd,Los Angeles,Grand View Boulevard Elementary,"[('grand view boulevard elementary', 100.0, 'grand-view-boulevard-elementary')]",grand-view-boulevard-elementary,Los Angeles Unified,Active,3951 Grand View Blvd.,100,,,
645,LAUSD,grand-view-boulevard-elementary-dl-two-way-im-spanish,3951 Grand View Blvd,Los Angeles,Grand View Boulevard Elementary DL Two-Way Im Spanish,"[('grand view boulevard elementary', 90.0, 'grand-view-boulevard-elementary')]",grand-view-boulevard-elementary,,,,90,,,
646,LAUSD,grant-elementary,1530 N Wilton Pl,Los Angeles,Grant Elementary,"[('grant elementary', 100.0, 'grant-elementary')]",grant-elementary,San Lorenzo Unified,Active,879 Grant Ave.,100,,,
647,LAUSD,grant-elementary,1530 N Wilton Pl,Los Angeles,Grant Elementary,"[('grant elementary', 100.0, 'grant-elementary')]",grant-elementary,Antioch Unified,Active,4325 Spaulding St.,100,,,
648,LAUSD,grant-elementary,1530 N Wilton Pl,Los Angeles,Grant Elementary,"[('grant elementary', 100.0, 'grant-elementary')]",grant-elementary,West Contra Costa Unified,Active,2400 Downer Ave.,100,,,
649,LAUSD,grant-elementary,1530 N Wilton Pl,Los Angeles,Grant Elementary,"[('grant elementary', 100.0, 'grant-elementary')]",grant-elementary,Eureka City Elementary,Merged,Oak and H Sts.,100,,,
650,LAUSD,grant-elementary,1530 N Wilton Pl,Los Angeles,Grant Elementary,"[('grant elementary', 100.0, 'grant-elementary')]",grant-elementary,Eureka City Schools,Active,3901 G St.,100,,,
651,LAUSD,grant-elementary,1530 N Wilton Pl,Los Angeles,Grant Elementary,"[('grant elementary', 100.0, 'grant-elementary')]",grant-elementary,Long Beach Unified,Active,1225 East 64th St.,100,,,
652,LAUSD,grant-elementary,1530 N Wilton Pl,Los Angeles,Grant Elementary,"[('grant elementary', 100.0, 'grant-elementary')]",grant-elementary,Los Angeles Unified,Active,1530 North Wilton Pl.,100,,,
653,LAUSD,grant-elementary,1530 N Wilton Pl,Los Angeles,Grant Elementary,"[('grant elementary', 100.0, 'grant-elementary')]",grant-elementary,Santa Monica-Malibu Unified,Active,2368 Pearl St.,100,,,
654,LAUSD,grant-elementary,1530 N Wilton Pl,Los Angeles,Grant Elementary,"[('grant elementary', 100.0, 'grant-elementary')]",grant-elementary,Riverside Unified,Closed,4011 14th St.,100,,,
655,LAUSD,grant-elementary,1530 N Wilton Pl,Los Angeles,Grant Elementary,"[('grant elementary', 100.0, 'grant-elementary')]",grant-elementary,Stockton Unified,Closed,1800 South Sutter St.,100,,,
656,LAUSD,grant-elementary,1530 N Wilton Pl,Los Angeles,Grant Elementary,"[('grant elementary', 100.0, 'grant-elementary')]",grant-elementary,Cupertino Union,Closed,22515 Holt Ave.,100,,,
657,LAUSD,grant-elementary,1530 N Wilton Pl,Los Angeles,Grant Elementary,"[('grant elementary', 100.0, 'grant-elementary')]",grant-elementary,San Jose Unified,Active,470 East Jackson St.,100,,,
658,LAUSD,grant-elementary,1530 N Wilton Pl,Los Angeles,Grant Elementary,"[('grant elementary', 100.0, 'grant-elementary')]",grant-elementary,Grant Elementary,Active,8835 Swasey Dr.,100,,,
659,LAUSD,grant-elementary,1530 N Wilton Pl,Los Angeles,Grant Elementary,"[('grant elementary', 100.0, 'grant-elementary')]",grant-elementary,Vallejo City Unified,Closed,740 Fifth St.,100,,,
660,LAUSD,grant-elementary,1530 N Wilton Pl,Los Angeles,Grant Elementary,"[('grant elementary', 100.0, 'grant-elementary')]",grant-elementary,Petaluma City Elementary,Active,200 Grant Ave.,100,,,
661,LAUSD,grant-elementary-dl-two-way-im-armenian,1530 N Wilton Pl,Los Angeles,Grant Elementary DL Two-Way Im Armenian,"[('grant elementary', 90.0, 'grant-elementary')]",grant-elementary,,,,90,,,
662,LAUSD,grape-street-elementary,1940 E 111th St,Los Angeles,Grape Street Elementary,"[('grape street elementary', 100.0, 'grape-street-elementary')]",grape-street-elementary,Los Angeles Unified,Active,1940 East 111th St.,100,,,
663,LAUSD,gratts-la-for-ys-dl-one-way-im-spanish,309 Lucas Ave,Los Angeles,Gratts LA For YS DL One-Way Im Spanish,[],,,,,,,,
664,LAUSD,gratts-learning-academy-for-young-scholars-(glays),309 Lucas Ave,Los Angeles,Gratts Learning Academy for Young Scholars (GLAYS),"[('gratts learning academy for young scholars  glays', 100.0, 'gratts-learning-academy-for-young-scholars-(glays)')]",gratts-learning-academy-for-young-scholars-(glays),Los Angeles Unified,Active,309 Lucas Ave.,100,,,
665,LAUSD,gridley-street-elementary,1907 8th St,San Fernando,Gridley Street Elementary,"[('gridley street elementary', 100.0, 'gridley-street-elementary')]",gridley-street-elementary,Los Angeles Unified,Active,1907 Eighth St.,100,,,
666,LAUSD,gridley-street-elementary-dl-two-way-im-spanish,1907 8th St,San Fernando,Gridley Street Elementary DL Two-Way Im Spanish,"[('gridley street elementary', 90.0, 'gridley-street-elementary')]",gridley-street-elementary,,,,90,,,
667,LAUSD,griffin-avenue-elementary,2025 Griffin Ave,Los Angeles,Griffin Avenue Elementary,"[('griffin avenue elementary', 100.0, 'griffin-avenue-elementary')]",griffin-avenue-elementary,Los Angeles Unified,Active,2025 Griffin Ave.,100,,,
668,LAUSD,griffith-middle-school-steam-magnet,4765 E 4th St,Los Angeles,Griffith Middle School STEAM Magnet,"[('griffith middle', 90.0, 'griffith-middle')]",griffith-middle,,,,90,,,
669,LAUSD,grover-cleveland-charter-high-school,8140 Vanalden Ave,Reseda,Grover Cleveland Charter High School,"[('grover cleveland charter high', 95.0, 'grover-cleveland-charter-high')]",grover-cleveland-charter-high,,,,95,,,
670,LAUSD,grover-cleveland-charter-high-school-gms-magnet,8140 Vanalden Ave,Reseda,Grover Cleveland Charter High School GMS Magnet,"[('grover cleveland charter high', 90.0, 'grover-cleveland-charter-high')]",grover-cleveland-charter-high,,,,90,,,
671,LAUSD,grover-cleveland-charter-high-school-humanities-magnet,8140 Vanalden Ave,Reseda,Grover Cleveland Charter High School Humanities Magnet,"[('grover cleveland charter high', 90.0, 'grover-cleveland-charter-high')]",grover-cleveland-charter-high,,,,90,,,
672,LAUSD,gulf-avenue-elementary,828 W L St,Wilmington,Gulf Avenue Elementary,"[('gulf avenue elementary', 100.0, 'gulf-avenue-elementary')]",gulf-avenue-elementary,Los Angeles Unified,Active,828 West L St.,100,,,
673,LAUSD,gulf-avenue-elementary-steam-magnet,828 W L St,Wilmington,Gulf Avenue Elementary STEAM Magnet,"[('gulf avenue elementary', 90.0, 'gulf-avenue-elementary')]",gulf-avenue-elementary,,,,90,,,
674,LAUSD,haddon-ave-elementary-steam-magnet,10115 Haddon Ave,Pacoima,Haddon Ave Elementary STEAM Magnet,"[('steam', 90.0, 'steam')]",steam,,,,90,,,
675,LAUSD,haddon-avenue-elementary,10115 Haddon Ave,Pacoima,Haddon Avenue Elementary,"[('haddon avenue elementary', 100.0, 'haddon-avenue-elementary')]",haddon-avenue-elementary,Los Angeles Unified,Active,10115 Haddon Ave.,100,,,
676,LAUSD,halldale-elementary,21514 Halldale Ave,Torrance,Halldale Elementary,"[('halldale elementary', 100.0, 'halldale-elementary')]",halldale-elementary,Los Angeles Unified,Active,21514 Halldale Ave.,100,,,
677,LAUSD,hamlin-charter-academy,22627 Hamlin St,West Hills,Hamlin Charter Academy,"[('hamlin charter academy', 100.0, 'hamlin-charter-academy')]",hamlin-charter-academy,Los Angeles Unified,Active,22627 Hamlin St.,100,,,
678,LAUSD,hancock-park-elementary,408 S Fairfax Ave,Los Angeles,Hancock Park Elementary,"[('hancock park elementary', 100.0, 'hancock-park-elementary')]",hancock-park-elementary,Los Angeles Unified,Active,408 South Fairfax Ave.,100,,,
679,LAUSD,harbor-city-elementary,1508 W 254th St,Harbor City,Harbor City Elementary,"[('harbor city elementary', 100.0, 'harbor-city-elementary')]",harbor-city-elementary,Los Angeles Unified,Active,1508 West 254th St.,100,,,
680,LAUSD,harding-street-elementary,13060 Harding St,Sylmar,Harding Street Elementary,"[('harding street elementary', 100.0, 'harding-street-elementary')]",harding-street-elementary,Los Angeles Unified,Active,13060 Harding St.,100,,,
681,LAUSD,harmony-elementary-dl-two-way-im-spanish,899 E 42nd Pl,Los Angeles,Harmony Elementary DL Two-Way Im Spanish,"[('harmony elementary', 90.0, 'harmony-elementary')]",harmony-elementary,,,,90,,,
682,LAUSD,harmony-elementary-school,899 E 42nd Pl,Los Angeles,Harmony Elementary School,"[('harmony elementary', 95.0, 'harmony-elementary')]",harmony-elementary,,,,95,,,
683,LAUSD,harold-mcalister-high-school-cyesis,611 S Carondelet St,Los Angeles,Harold McAlister High School CYESIS,[],,,,,,,,
684,LAUSD,harris-newmark-continuation-high,1575 W 2nd St,Los Angeles,Harris Newmark Continuation High,"[('harris newmark continuation', 95.0, 'harris-newmark-continuation')]",harris-newmark-continuation,,,,95,,,
685,LAUSD,harrison-street-elementary,3529 City Terrace Dr,Los Angeles,Harrison Street Elementary,"[('harrison street elementary', 100.0, 'harrison-street-elementary')]",harrison-street-elementary,Los Angeles Unified,Active,3529 City Terrace Dr.,100,,,
686,LAUSD,harrison-street-elementary-dl-two-way-im-spanish,3529 City Terrace Dr,Los Angeles,Harrison Street Elementary DL Two-Way Im Spanish,"[('harrison street elementary', 90.0, 'harrison-street-elementary')]",harrison-street-elementary,,,,90,,,
687,LAUSD,harry-bridges-span-school,1235 Broad Ave,Wilmington,Harry Bridges Span School,"[('harry bridges span', 95.0, 'harry-bridges-span')]",harry-bridges-span,,,,95,,,
688,LAUSD,hart-street-elementary,21040 Hart St,Canoga Park,Hart Street Elementary,"[('hart street elementary', 100.0, 'hart-street-elementary')]",hart-street-elementary,Los Angeles Unified,Active,21040 Hart St.,100,,,
689,LAUSD,harvard-elementary,330 N Harvard Blvd,Los Angeles,Harvard Elementary,"[('harvard elementary', 100.0, 'harvard-elementary')]",harvard-elementary,Los Angeles Unified,Active,330 North Harvard Blvd.,100,,,
690,LAUSD,harvard-elementary-dl-two-way-im-spanish,330 N Harvard Bl,Los Angeles,Harvard Elementary DL Two-Way Im Spanish,"[('harvard elementary', 90.0, 'harvard-elementary')]",harvard-elementary,,,,90,,,
691,LAUSD,haskell-elementary-steam-magnet,15850 Tulsa St,Granada Hills,Haskell Elementary STEAM Magnet,"[('steam', 90.0, 'steam')]",steam,,,,90,,,
692,LAUSD,hawaiian-avenue-elementary,540 Hawaiian Ave,Wilmington,Hawaiian Avenue Elementary,"[('hawaiian avenue elementary', 100.0, 'hawaiian-avenue-elementary')]",hawaiian-avenue-elementary,Los Angeles Unified,Active,540 Hawaiian Ave.,100,,,
693,LAUSD,hawaiian-avenue-elementary-steam-magnet,540 Hawaiian Ave,Wilmington,Hawaiian Avenue Elementary STEAM Magnet,"[('hawaiian avenue elementary', 90.0, 'hawaiian-avenue-elementary')]",hawaiian-avenue-elementary,,,,90,,,
694,LAUSD,haynes-charter-for-enriched-studies,6624 Lockhurst Dr,West Hills,Haynes Charter for Enriched Studies,"[('haynes charter for enriched studies', 100.0, 'haynes-charter-for-enriched-studies')]",haynes-charter-for-enriched-studies,Los Angeles Unified,Active,6624 Lockhurst Dr.,100,,,
